row,ID,second,ECG,EDA
26283,Pilot_003,52.566,32696,6560
26284,Pilot_003,52.568,32520,6571
26285,Pilot_003,52.57,32584,6584
26286,Pilot_003,52.572,32708,6604
26287,Pilot_003,52.574,32556,6552
26288,Pilot_003,52.576,32474,6548
26289,Pilot_003,52.578,32432,6586
26290,Pilot_003,52.58,32522,6626
26291,Pilot_003,52.582,32560,6588
26292,Pilot_003,52.584,32572,6655
26293,Pilot_003,52.586,32516,6585
26294,Pilot_003,52.588,32408,6645
26295,Pilot_003,52.59,32456,6559
26296,Pilot_003,52.592,32404,6591
26297,Pilot_003,52.594,32580,6558
26298,Pilot_003,52.596,32668,6575
26299,Pilot_003,52.598,32698,6603
26300,Pilot_003,52.6,32680,6556
26301,Pilot_003,52.602,32704,6622
26302,Pilot_003,52.604,32576,6577
26303,Pilot_003,52.606,32512,6643
26304,Pilot_003,52.608,32626,6586
26305,Pilot_003,52.61,32488,6558
26306,Pilot_003,52.612,32388,6607
26307,Pilot_003,52.614,32398,6565
26308,Pilot_003,52.616,32604,6590
26309,Pilot_003,52.618,32492,6688
26310,Pilot_003,52.62,32530,6557
26311,Pilot_003,52.622,32466,6596
26312,Pilot_003,52.624,32574,6627
26313,Pilot_003,52.626,32702,6564
26314,Pilot_003,52.628,32688,6593
26315,Pilot_003,52.63,32616,6639
26316,Pilot_003,52.632,32564,6580
26317,Pilot_003,52.634,32444,6631
26318,Pilot_003,52.636,32452,6600
26319,Pilot_003,52.638,32472,6567
26320,Pilot_003,52.64,32484,6559
26321,Pilot_003,52.642,32480,6574
26322,Pilot_003,52.644,32548,6590
26323,Pilot_003,52.646,32556,6645
26324,Pilot_003,52.648,32657,6565
26325,Pilot_003,52.65,32482,6606
26326,Pilot_003,52.652,32454,6633
26327,Pilot_003,52.654,32568,6758
26328,Pilot_003,52.656,32384,6566
26329,Pilot_003,52.658,32529,6590
26330,Pilot_003,52.66,32578,6612
26331,Pilot_003,52.662,32562,6580
26332,Pilot_003,52.664,32486,6630
26333,Pilot_003,52.666,32496,6569
26334,Pilot_003,52.668,32456,6602
26335,Pilot_003,52.67,32364,6630
26336,Pilot_003,52.672,32288,6578
26337,Pilot_003,52.674,32326,6594
26338,Pilot_003,52.676,32608,6623
26339,Pilot_003,52.678,32602,6579
26340,Pilot_003,52.68,32368,6589
26341,Pilot_003,52.682,32420,6609
26342,Pilot_003,52.684,32356,6667
26343,Pilot_003,52.686,32276,6579
26344,Pilot_003,52.688,32424,6568
26345,Pilot_003,52.69,32484,6577
26346,Pilot_003,52.692,32476,6577
26347,Pilot_003,52.694,32528,6579
26348,Pilot_003,52.696,32484,6586
26349,Pilot_003,52.698,32636,6611
26350,Pilot_003,52.7,32740,6629
26351,Pilot_003,52.702,32864,6587
26352,Pilot_003,52.704,32946,6608
26353,Pilot_003,52.706,32985,6639
26354,Pilot_003,52.708,32956,6580
26355,Pilot_003,52.71,32916,6605
26356,Pilot_003,52.712,32880,6764
26357,Pilot_003,52.714,32934,6603
26358,Pilot_003,52.716,32956,6650
26359,Pilot_003,52.718,32924,6592
26360,Pilot_003,52.72,32990,6625
26361,Pilot_003,52.722,33136,6673
26362,Pilot_003,52.724,33296,6677
26363,Pilot_003,52.726,33512,6695
26364,Pilot_003,52.728,33604,6764
26365,Pilot_003,52.73,33472,6593
26366,Pilot_003,52.732,33527,6683
26367,Pilot_003,52.734,33692,6663
26368,Pilot_003,52.736,33552,6704
26369,Pilot_003,52.738,33589,6584
26370,Pilot_003,52.74,33528,6628
26371,Pilot_003,52.742,33268,6626
26372,Pilot_003,52.744,33296,6694
26373,Pilot_003,52.746,33334,6590
26374,Pilot_003,52.748,33288,6629
26375,Pilot_003,52.75,33342,6634
26376,Pilot_003,52.752,33198,6599
26377,Pilot_003,52.754,33160,6606
26378,Pilot_003,52.756,32932,6625
26379,Pilot_003,52.758,32612,6647
26380,Pilot_003,52.76,32480,6601
26381,Pilot_003,52.762,32408,6599
26382,Pilot_003,52.764,32382,6611
26383,Pilot_003,52.766,32412,6629
26384,Pilot_003,52.768,32420,6650
26385,Pilot_003,52.77,32348,6698
26386,Pilot_003,52.772,32312,6596
26387,Pilot_003,52.774,32368,6621
26388,Pilot_003,52.776,32312,6633
26389,Pilot_003,52.778,32296,6659
26390,Pilot_003,52.78,32208,6686
26391,Pilot_003,52.782,32204,6607
26392,Pilot_003,52.784,32188,6600
26393,Pilot_003,52.786,32126,6608
26394,Pilot_003,52.788,32132,6625
26395,Pilot_003,52.79,32164,6624
26396,Pilot_003,52.792,32196,6646
26397,Pilot_003,52.794,32132,6753
26398,Pilot_003,52.796,32030,6607
26399,Pilot_003,52.798,32084,6639
26400,Pilot_003,52.8,32244,6630
26401,Pilot_003,52.802,32192,6641
26402,Pilot_003,52.804,32164,6687
26403,Pilot_003,52.806,32125,6614
26404,Pilot_003,52.808,32112,6633
26405,Pilot_003,52.81,32140,6784
26406,Pilot_003,52.812,32166,6616
26407,Pilot_003,52.814,32200,6631
26408,Pilot_003,52.816,32244,6713
26409,Pilot_003,52.818,32232,6629
26410,Pilot_003,52.82,32228,6784
26411,Pilot_003,52.822,32244,6648
26412,Pilot_003,52.824,32204,6615
26413,Pilot_003,52.826,32213,6703
26414,Pilot_003,52.828,32150,6635
26415,Pilot_003,52.83,32100,6610
26416,Pilot_003,52.832,32098,6654
26417,Pilot_003,52.834,32072,6605
26418,Pilot_003,52.836,32104,6631
26419,Pilot_003,52.838,32152,6698
26420,Pilot_003,52.84,32336,6626
26421,Pilot_003,52.842,32612,6695
26422,Pilot_003,52.844,33052,6639
26423,Pilot_003,52.846,33384,6710
26424,Pilot_003,52.848,33772,6637
26425,Pilot_003,52.85,34101,6778
26426,Pilot_003,52.852,34524,6638
26427,Pilot_003,52.854,35072,6606
26428,Pilot_003,52.856,35600,6646
26429,Pilot_003,52.858,36005,6607
26430,Pilot_003,52.86,36370,6666
26431,Pilot_003,52.862,36746,6612
26432,Pilot_003,52.864,37124,6631
26433,Pilot_003,52.866,37008,6742
26434,Pilot_003,52.868,36660,6632
26435,Pilot_003,52.87,36340,6694
26436,Pilot_003,52.872,36008,6636
26437,Pilot_003,52.874,35288,6703
26438,Pilot_003,52.876,34444,6644
26439,Pilot_003,52.878,33684,6780
26440,Pilot_003,52.88,32869,6647
26441,Pilot_003,52.882,32132,6613
26442,Pilot_003,52.884,31628,6655
26443,Pilot_003,52.886,31153,6623
26444,Pilot_003,52.888,30824,6682
26445,Pilot_003,52.89,30604,6618
26446,Pilot_003,52.892,30648,6663
26447,Pilot_003,52.894,30680,6630
26448,Pilot_003,52.896,30816,6633
26449,Pilot_003,52.898,30932,6657
26450,Pilot_003,52.9,30994,6724
26451,Pilot_003,52.902,31212,6620
26452,Pilot_003,52.904,31408,6645
26453,Pilot_003,52.906,31786,6660
26454,Pilot_003,52.908,31952,6716
26455,Pilot_003,52.91,31868,6627
26456,Pilot_003,52.912,31976,6659
26457,Pilot_003,52.914,32068,6630
26458,Pilot_003,52.916,32072,6656
26459,Pilot_003,52.918,32206,6691
26460,Pilot_003,52.92,32192,6624
26461,Pilot_003,52.922,32264,6646
26462,Pilot_003,52.924,32252,6650
26463,Pilot_003,52.926,32288,6708
26464,Pilot_003,52.928,32292,6627
26465,Pilot_003,52.93,32300,6666
26466,Pilot_003,52.932,32404,6658
26467,Pilot_003,52.934,32392,6668
26468,Pilot_003,52.936,32352,6678
26469,Pilot_003,52.938,32392,6734
26470,Pilot_003,52.94,32416,6629
26471,Pilot_003,52.942,32433,6656
26472,Pilot_003,52.944,32388,6672
26473,Pilot_003,52.946,32472,6674
26474,Pilot_003,52.948,32432,6711
26475,Pilot_003,52.95,32430,6634
26476,Pilot_003,52.952,32448,6649
26477,Pilot_003,52.954,32536,6670
26478,Pilot_003,52.956,32544,6739
26479,Pilot_003,52.958,32512,6643
26480,Pilot_003,52.96,32564,6671
26481,Pilot_003,52.962,32636,6634
26482,Pilot_003,52.964,32620,6660
26483,Pilot_003,52.966,32676,6722
26484,Pilot_003,52.968,32736,6640
26485,Pilot_003,52.97,32602,6665
26486,Pilot_003,52.972,32638,6774
26487,Pilot_003,52.974,32758,6666
26488,Pilot_003,52.976,32858,6721
26489,Pilot_003,52.978,32890,6638
26490,Pilot_003,52.98,32760,6681
26491,Pilot_003,52.982,32844,6640
26492,Pilot_003,52.984,32856,6683
26493,Pilot_003,52.986,32869,6637
26494,Pilot_003,52.988,32860,6664
26495,Pilot_003,52.99,32878,6640
26496,Pilot_003,52.992,33092,6677
26497,Pilot_003,52.994,33092,6682
26498,Pilot_003,52.996,32952,6804
26499,Pilot_003,52.998,32824,6663
26500,Pilot_003,53,32930,6686
26501,Pilot_003,53.002,32916,6647
26502,Pilot_003,53.004,32920,6659
26503,Pilot_003,53.006,32940,6682
26504,Pilot_003,53.008,32960,6695
26505,Pilot_003,53.01,33014,6686
26506,Pilot_003,53.012,32972,6726
26507,Pilot_003,53.014,32980,6642
26508,Pilot_003,53.016,33088,6683
26509,Pilot_003,53.018,33172,6650
26510,Pilot_003,53.02,33194,6684
26511,Pilot_003,53.022,33140,6702
26512,Pilot_003,53.024,33162,6650
26513,Pilot_003,53.026,33148,6674
26514,Pilot_003,53.028,33200,6745
26515,Pilot_003,53.03,33142,6643
26516,Pilot_003,53.032,33144,6677
26517,Pilot_003,53.034,33216,6812
26518,Pilot_003,53.036,33204,6682
26519,Pilot_003,53.038,33317,6726
26520,Pilot_003,53.04,33335,6674
26521,Pilot_003,53.042,33304,6742
26522,Pilot_003,53.044,33320,6673
26523,Pilot_003,53.046,33404,6725
26524,Pilot_003,53.048,33364,6658
26525,Pilot_003,53.05,33356,6692
26526,Pilot_003,53.052,33415,6654
26527,Pilot_003,53.054,33456,6687
26528,Pilot_003,53.056,33468,6737
26529,Pilot_003,53.058,33500,6655
26530,Pilot_003,53.06,33602,6705
26531,Pilot_003,53.062,33626,6656
26532,Pilot_003,53.064,33618,6678
26533,Pilot_003,53.066,33672,6737
26534,Pilot_003,53.068,33774,6666
26535,Pilot_003,53.07,33902,6699
26536,Pilot_003,53.072,33945,6735
26537,Pilot_003,53.074,33844,6649
26538,Pilot_003,53.076,33900,6687
26539,Pilot_003,53.078,33974,6744
26540,Pilot_003,53.08,33922,6689
26541,Pilot_003,53.082,33975,6819
26542,Pilot_003,53.084,34032,6677
26543,Pilot_003,53.086,34016,6772
26544,Pilot_003,53.088,34002,6666
26545,Pilot_003,53.09,34060,6693
26546,Pilot_003,53.092,34184,6659
26547,Pilot_003,53.094,34124,6685
26548,Pilot_003,53.096,34060,6686
26549,Pilot_003,53.098,34055,6707
26550,Pilot_003,53.1,34124,6761
26551,Pilot_003,53.102,34140,6655
26552,Pilot_003,53.104,34080,6689
26553,Pilot_003,53.106,34108,6702
26554,Pilot_003,53.108,34142,6666
26555,Pilot_003,53.11,34104,6687
26556,Pilot_003,53.112,34116,6715
26557,Pilot_003,53.114,34068,6656
26558,Pilot_003,53.116,34036,6689
26559,Pilot_003,53.118,33924,6713
26560,Pilot_003,53.12,33838,6777
26561,Pilot_003,53.122,33861,6655
26562,Pilot_003,53.124,33854,6688
26563,Pilot_003,53.126,33798,6713
26564,Pilot_003,53.128,33712,6660
26565,Pilot_003,53.13,33708,6700
26566,Pilot_003,53.132,33668,6716
26567,Pilot_003,53.134,33604,6822
26568,Pilot_003,53.136,33536,6658
26569,Pilot_003,53.138,33482,6671
26570,Pilot_003,53.14,33420,6698
26571,Pilot_003,53.142,33312,6687
26572,Pilot_003,53.144,33262,6695
26573,Pilot_003,53.146,33240,6707
26574,Pilot_003,53.148,33157,6736
26575,Pilot_003,53.15,33088,6757
26576,Pilot_003,53.152,33040,6670
26577,Pilot_003,53.154,32876,6668
26578,Pilot_003,53.156,32884,6702
26579,Pilot_003,53.158,32772,6689
26580,Pilot_003,53.16,32720,6734
26581,Pilot_003,53.162,32608,6667
26582,Pilot_003,53.164,32602,6680
26583,Pilot_003,53.166,32592,6695
26584,Pilot_003,53.168,32621,6742
26585,Pilot_003,53.17,32556,6663
26586,Pilot_003,53.172,32492,6691
26587,Pilot_003,53.174,32510,6709
26588,Pilot_003,53.176,32488,6760
26589,Pilot_003,53.178,32405,6669
26590,Pilot_003,53.18,32446,6686
26591,Pilot_003,53.182,32380,6701
26592,Pilot_003,53.184,32375,6737
26593,Pilot_003,53.186,32396,6668
26594,Pilot_003,53.188,32336,6682
26595,Pilot_003,53.19,32367,6695
26596,Pilot_003,53.192,32408,6744
26597,Pilot_003,53.194,32429,6677
26598,Pilot_003,53.196,32340,6680
26599,Pilot_003,53.198,32392,6711
26600,Pilot_003,53.2,32392,6755
26601,Pilot_003,53.202,32442,6679
26602,Pilot_003,53.204,32444,6721
26603,Pilot_003,53.206,32464,6679
26604,Pilot_003,53.208,32480,6695
26605,Pilot_003,53.21,32444,6767
26606,Pilot_003,53.212,32468,6701
26607,Pilot_003,53.214,32376,6727
26608,Pilot_003,53.216,32345,6845
26609,Pilot_003,53.218,32436,6686
26610,Pilot_003,53.22,32522,6718
26611,Pilot_003,53.222,32512,6676
26612,Pilot_003,53.224,32484,6702
26613,Pilot_003,53.226,32546,6777
26614,Pilot_003,53.228,32548,6692
26615,Pilot_003,53.23,32516,6739
26616,Pilot_003,53.232,32496,6682
26617,Pilot_003,53.234,32512,6714
26618,Pilot_003,53.236,32480,6748
26619,Pilot_003,53.238,32564,6681
26620,Pilot_003,53.24,32632,6714
26621,Pilot_003,53.242,32644,6679
26622,Pilot_003,53.244,32648,6703
26623,Pilot_003,53.246,32612,6775
26624,Pilot_003,53.248,32676,6696
26625,Pilot_003,53.25,32680,6714
26626,Pilot_003,53.252,32620,6767
26627,Pilot_003,53.254,32660,6678
26628,Pilot_003,53.256,32622,6710
26629,Pilot_003,53.258,32604,6718
26630,Pilot_003,53.26,32616,6726
26631,Pilot_003,53.262,32628,6849
26632,Pilot_003,53.264,32682,6703
26633,Pilot_003,53.266,32714,6717
26634,Pilot_003,53.268,32689,6818
26635,Pilot_003,53.27,32708,6687
26636,Pilot_003,53.272,32740,6719
26637,Pilot_003,53.274,32654,6736
26638,Pilot_003,53.276,32620,6788
26639,Pilot_003,53.278,32596,6814
26640,Pilot_003,53.28,32666,6687
26641,Pilot_003,53.282,32632,6686
26642,Pilot_003,53.284,32516,6705
26643,Pilot_003,53.286,32528,6730
26644,Pilot_003,53.288,32520,6692
26645,Pilot_003,53.29,32560,6724
26646,Pilot_003,53.292,32556,6856
26647,Pilot_003,53.294,32610,6721
26648,Pilot_003,53.296,32640,6732
26649,Pilot_003,53.298,32608,6685
26650,Pilot_003,53.3,32548,6722
26651,Pilot_003,53.302,32501,6832
26652,Pilot_003,53.304,32500,6688
26653,Pilot_003,53.306,32524,6702
26654,Pilot_003,53.308,32554,6708
26655,Pilot_003,53.31,32578,6751
26656,Pilot_003,53.312,32580,6765
26657,Pilot_003,53.314,32576,6821
26658,Pilot_003,53.316,32528,6689
26659,Pilot_003,53.318,32488,6720
26660,Pilot_003,53.32,32524,6739
26661,Pilot_003,53.322,32506,6825
26662,Pilot_003,53.324,32486,6694
26663,Pilot_003,53.326,32426,6729
26664,Pilot_003,53.328,32476,6761
26665,Pilot_003,53.33,32512,6785
26666,Pilot_003,53.332,32560,6791
26667,Pilot_003,53.334,32480,6793
26668,Pilot_003,53.336,32508,6769
26669,Pilot_003,53.338,32470,6770
26670,Pilot_003,53.34,32502,6771
26671,Pilot_003,53.342,32436,6865
26672,Pilot_003,53.344,32420,6694
26673,Pilot_003,53.346,32418,6698
26674,Pilot_003,53.348,32450,6699
26675,Pilot_003,53.35,32452,6780
26676,Pilot_003,53.352,32444,6738
26677,Pilot_003,53.354,32382,6757
26678,Pilot_003,53.356,32428,6796
26679,Pilot_003,53.358,32496,6696
26680,Pilot_003,53.36,32608,6697
26681,Pilot_003,53.362,32634,6696
26682,Pilot_003,53.364,32436,6699
26683,Pilot_003,53.366,32336,6734
26684,Pilot_003,53.368,32304,6746
26685,Pilot_003,53.37,32424,6785
26686,Pilot_003,53.372,32450,6784
26687,Pilot_003,53.374,32430,6792
26688,Pilot_003,53.376,32460,6786
26689,Pilot_003,53.378,32428,6759
26690,Pilot_003,53.38,32482,6740
26691,Pilot_003,53.382,32508,6739
26692,Pilot_003,53.384,32610,6747
26693,Pilot_003,53.386,32703,6857
26694,Pilot_003,53.388,32823,6701
26695,Pilot_003,53.39,32868,6732
26696,Pilot_003,53.392,32909,6697
26697,Pilot_003,53.394,33006,6741
26698,Pilot_003,53.396,33064,6709
26699,Pilot_003,53.398,33080,6711
26700,Pilot_003,53.4,33060,6704
26701,Pilot_003,53.402,33036,6714
26702,Pilot_003,53.404,33012,6731
26703,Pilot_003,53.406,33029,6789
26704,Pilot_003,53.408,33117,6702
26705,Pilot_003,53.41,33230,6728
26706,Pilot_003,53.412,33338,6733
26707,Pilot_003,53.414,33508,6772
26708,Pilot_003,53.416,33642,6705
26709,Pilot_003,53.418,33632,6725
26710,Pilot_003,53.42,33660,6736
26711,Pilot_003,53.422,33692,6761
26712,Pilot_003,53.424,33678,6711
26713,Pilot_003,53.426,33720,6714
26714,Pilot_003,53.428,33534,6736
26715,Pilot_003,53.43,33384,6807
26716,Pilot_003,53.432,33436,6717
26717,Pilot_003,53.434,33456,6765
26718,Pilot_003,53.436,33308,6702
26719,Pilot_003,53.438,33254,6731
26720,Pilot_003,53.44,33173,6767
26721,Pilot_003,53.442,33021,6704
26722,Pilot_003,53.444,32825,6733
26723,Pilot_003,53.446,32692,6784
26724,Pilot_003,53.448,32554,6706
26725,Pilot_003,53.45,32476,6726
26726,Pilot_003,53.452,32430,6741
26727,Pilot_003,53.454,32364,6714
26728,Pilot_003,53.456,32317,6728
26729,Pilot_003,53.458,32336,6878
26730,Pilot_003,53.46,32282,6722
26731,Pilot_003,53.462,32292,6758
26732,Pilot_003,53.464,32252,6829
26733,Pilot_003,53.466,32220,6719
26734,Pilot_003,53.468,32162,6727
26735,Pilot_003,53.47,32192,6767
26736,Pilot_003,53.472,32132,6711
26737,Pilot_003,53.474,32216,6775
26738,Pilot_003,53.476,32180,6719
26739,Pilot_003,53.478,32216,6741
26740,Pilot_003,53.48,32260,6823
26741,Pilot_003,53.482,32212,6744
26742,Pilot_003,53.484,32213,6810
26743,Pilot_003,53.486,32256,6726
26744,Pilot_003,53.488,32220,6783
26745,Pilot_003,53.49,32184,6750
26746,Pilot_003,53.492,32156,6808
26747,Pilot_003,53.494,32182,6718
26748,Pilot_003,53.496,32250,6754
26749,Pilot_003,53.498,32268,6885
26750,Pilot_003,53.5,32212,6750
26751,Pilot_003,53.502,32260,6909
26752,Pilot_003,53.504,32316,6744
26753,Pilot_003,53.506,32292,6780
26754,Pilot_003,53.508,32296,6717
26755,Pilot_003,53.51,32292,6756
26756,Pilot_003,53.512,32206,6804
26757,Pilot_003,53.514,32180,6742
26758,Pilot_003,53.516,32217,6765
26759,Pilot_003,53.518,32122,6719
26760,Pilot_003,53.52,32032,6759
26761,Pilot_003,53.522,31992,6771
26762,Pilot_003,53.524,32028,6837
26763,Pilot_003,53.526,32200,6721
26764,Pilot_003,53.528,32346,6751
26765,Pilot_003,53.53,32732,6752
26766,Pilot_003,53.532,33174,6849
26767,Pilot_003,53.534,33564,6727
26768,Pilot_003,53.536,33902,6753
26769,Pilot_003,53.538,34328,6806
26770,Pilot_003,53.54,34806,6717
26771,Pilot_003,53.542,35348,6757
26772,Pilot_003,53.544,35904,6763
26773,Pilot_003,53.546,36272,6809
26774,Pilot_003,53.548,36452,6711
26775,Pilot_003,53.55,36684,6758
26776,Pilot_003,53.552,36894,6928
26777,Pilot_003,53.554,36952,6725
26778,Pilot_003,53.556,36720,6753
26779,Pilot_003,53.558,36456,6715
26780,Pilot_003,53.56,35992,6728
26781,Pilot_003,53.562,35362,6750
26782,Pilot_003,53.564,34684,6851
26783,Pilot_003,53.566,33761,6745
26784,Pilot_003,53.568,32896,6757
26785,Pilot_003,53.57,32126,6729
26786,Pilot_003,53.572,31648,6744
26787,Pilot_003,53.574,31180,6759
26788,Pilot_003,53.576,30840,6723
26789,Pilot_003,53.578,30729,6753
26790,Pilot_003,53.58,30752,6728
26791,Pilot_003,53.582,30828,6745
26792,Pilot_003,53.584,30890,6845
26793,Pilot_003,53.586,31024,6734
26794,Pilot_003,53.588,31214,6753
26795,Pilot_003,53.59,31416,6787
26796,Pilot_003,53.592,31544,6731
26797,Pilot_003,53.594,31694,6735
26798,Pilot_003,53.596,31817,6758
26799,Pilot_003,53.598,31934,6838
26800,Pilot_003,53.6,31956,6730
26801,Pilot_003,53.602,31953,6767
26802,Pilot_003,53.604,31972,6769
26803,Pilot_003,53.606,32004,6726
26804,Pilot_003,53.608,32056,6755
26805,Pilot_003,53.61,32032,6827
26806,Pilot_003,53.612,32068,6727
26807,Pilot_003,53.614,32076,6755
26808,Pilot_003,53.616,32104,6759
26809,Pilot_003,53.618,32102,6828
26810,Pilot_003,53.62,32084,6740
26811,Pilot_003,53.622,32052,6783
26812,Pilot_003,53.624,32154,6837
26813,Pilot_003,53.626,32176,6732
26814,Pilot_003,53.628,32166,6752
26815,Pilot_003,53.63,32126,6768
26816,Pilot_003,53.632,32176,6743
26817,Pilot_003,53.634,32224,6770
26818,Pilot_003,53.636,32232,6886
26819,Pilot_003,53.638,32260,6750
26820,Pilot_003,53.64,32282,6791
26821,Pilot_003,53.642,32280,6739
26822,Pilot_003,53.644,32293,6768
26823,Pilot_003,53.646,32436,6736
26824,Pilot_003,53.648,32414,6767
26825,Pilot_003,53.65,32422,6743
26826,Pilot_003,53.652,32427,6769
26827,Pilot_003,53.654,32496,6796
26828,Pilot_003,53.656,32401,6743
26829,Pilot_003,53.658,32412,6761
26830,Pilot_003,53.66,32510,6876
26831,Pilot_003,53.662,32508,6748
26832,Pilot_003,53.664,32508,6777
26833,Pilot_003,53.666,32470,6747
26834,Pilot_003,53.668,32468,6779
26835,Pilot_003,53.67,32500,6809
26836,Pilot_003,53.672,32490,6749
26837,Pilot_003,53.674,32526,6803
26838,Pilot_003,53.676,32516,6746
26839,Pilot_003,53.678,32472,6782
26840,Pilot_003,53.68,32472,6763
26841,Pilot_003,53.682,32494,6772
26842,Pilot_003,53.684,32556,6790
26843,Pilot_003,53.686,32562,6820
26844,Pilot_003,53.688,32562,6817
26845,Pilot_003,53.69,32588,6815
26846,Pilot_003,53.692,32668,6799
26847,Pilot_003,53.694,32748,6790
26848,Pilot_003,53.696,32657,6797
26849,Pilot_003,53.698,32640,6801
26850,Pilot_003,53.7,32640,6801
26851,Pilot_003,53.702,32606,6835
26852,Pilot_003,53.704,32630,6751
26853,Pilot_003,53.706,32684,6753
26854,Pilot_003,53.708,32710,6777
26855,Pilot_003,53.71,32716,6830
26856,Pilot_003,53.712,32820,6753
26857,Pilot_003,53.714,32833,6783
26858,Pilot_003,53.716,32852,6804
26859,Pilot_003,53.718,32860,6749
26860,Pilot_003,53.72,32902,6792
26861,Pilot_003,53.722,32868,6751
26862,Pilot_003,53.724,32788,6779
26863,Pilot_003,53.726,32760,6759
26864,Pilot_003,53.728,32870,6777
26865,Pilot_003,53.73,32951,6955
26866,Pilot_003,53.732,33004,6782
26867,Pilot_003,53.734,32980,6780
26868,Pilot_003,53.736,33074,6843
26869,Pilot_003,53.738,33176,6758
26870,Pilot_003,53.74,33116,6788
26871,Pilot_003,53.742,33168,6953
26872,Pilot_003,53.744,33166,6791
26873,Pilot_003,53.746,33204,6798
26874,Pilot_003,53.748,33222,6837
26875,Pilot_003,53.75,33300,6755
26876,Pilot_003,53.752,33376,6756
26877,Pilot_003,53.754,33452,6790
26878,Pilot_003,53.756,33430,6791
26879,Pilot_003,53.758,33480,6796
26880,Pilot_003,53.76,33484,6849
26881,Pilot_003,53.762,33576,6760
26882,Pilot_003,53.764,33669,6757
26883,Pilot_003,53.766,33677,6774
26884,Pilot_003,53.768,33608,6780
26885,Pilot_003,53.77,33704,6853
26886,Pilot_003,53.772,33781,6755
26887,Pilot_003,53.774,33804,6793
26888,Pilot_003,53.776,33860,6793
26889,Pilot_003,53.778,33862,6965
26890,Pilot_003,53.78,33832,6787
26891,Pilot_003,53.782,33872,6782
26892,Pilot_003,53.784,33876,6813
26893,Pilot_003,53.786,33823,6817
26894,Pilot_003,53.788,33794,6847
26895,Pilot_003,53.79,33840,6758
26896,Pilot_003,53.792,33840,6798
26897,Pilot_003,53.794,33766,6838
26898,Pilot_003,53.796,33794,6954
26899,Pilot_003,53.798,33796,6759
26900,Pilot_003,53.8,33884,6774
26901,Pilot_003,53.802,33866,6806
26902,Pilot_003,53.804,33812,6863
26903,Pilot_003,53.806,33696,6756
26904,Pilot_003,53.808,33688,6788
26905,Pilot_003,53.81,33656,6842
26906,Pilot_003,53.812,33654,6760
26907,Pilot_003,53.814,33660,6796
26908,Pilot_003,53.816,33596,6884
26909,Pilot_003,53.818,33516,6781
26910,Pilot_003,53.82,33452,6807
26911,Pilot_003,53.822,33380,6857
26912,Pilot_003,53.824,33391,6766
26913,Pilot_003,53.826,33316,6800
26914,Pilot_003,53.828,33269,6856
26915,Pilot_003,53.83,33168,6797
26916,Pilot_003,53.832,32996,6862
26917,Pilot_003,53.834,32973,6792
26918,Pilot_003,53.836,32920,6886
26919,Pilot_003,53.838,32844,6775
26920,Pilot_003,53.84,32778,6891
26921,Pilot_003,53.842,32740,6808
26922,Pilot_003,53.844,32692,6827
26923,Pilot_003,53.846,32628,6883
26924,Pilot_003,53.848,32600,6774
26925,Pilot_003,53.85,32469,6781
26926,Pilot_003,53.852,32402,6810
26927,Pilot_003,53.854,32416,6855
26928,Pilot_003,53.856,32436,6774
26929,Pilot_003,53.858,32358,6813
26930,Pilot_003,53.86,32297,6859
26931,Pilot_003,53.862,32240,6782
26932,Pilot_003,53.864,32186,6851
26933,Pilot_003,53.866,32232,6815
26934,Pilot_003,53.868,32232,6853
26935,Pilot_003,53.87,32248,6779
26936,Pilot_003,53.872,32256,6812
26937,Pilot_003,53.874,32242,6812
26938,Pilot_003,53.876,32272,6846
26939,Pilot_003,53.878,32252,6868
26940,Pilot_003,53.88,32292,6779
26941,Pilot_003,53.882,32303,6812
26942,Pilot_003,53.884,32330,6887
26943,Pilot_003,53.886,32248,6782
26944,Pilot_003,53.888,32252,6797
26945,Pilot_003,53.89,32164,6809
26946,Pilot_003,53.892,32156,6869
26947,Pilot_003,53.894,32236,6785
26948,Pilot_003,53.896,32320,6804
26949,Pilot_003,53.898,32326,6855
26950,Pilot_003,53.9,32300,6792
26951,Pilot_003,53.902,32286,6794
26952,Pilot_003,53.904,32228,6827
26953,Pilot_003,53.906,32262,6823
26954,Pilot_003,53.908,32392,6868
26955,Pilot_003,53.91,32337,6791
26956,Pilot_003,53.912,32364,6823
26957,Pilot_003,53.914,32452,6927
26958,Pilot_003,53.916,32444,6824
26959,Pilot_003,53.918,32378,6918
26960,Pilot_003,53.92,32386,6811
26961,Pilot_003,53.922,32420,6838
26962,Pilot_003,53.924,32440,6999
26963,Pilot_003,53.926,32524,6792
26964,Pilot_003,53.928,32530,6818
26965,Pilot_003,53.93,32490,6906
26966,Pilot_003,53.932,32508,6833
26967,Pilot_003,53.934,32516,6800
26968,Pilot_003,53.936,32560,6831
26969,Pilot_003,53.938,32516,6854
26970,Pilot_003,53.94,32514,6905
26971,Pilot_003,53.942,32552,6803
26972,Pilot_003,53.944,32570,6822
26973,Pilot_003,53.946,32596,6832
26974,Pilot_003,53.948,32544,6837
26975,Pilot_003,53.95,32508,6881
26976,Pilot_003,53.952,32496,6804
26977,Pilot_003,53.954,32504,6819
26978,Pilot_003,53.956,32576,6836
26979,Pilot_003,53.958,32504,6839
26980,Pilot_003,53.96,32584,6833
26981,Pilot_003,53.962,32612,6845
